Timestamp,FUN_Q1,FUN_Q2,FUN_Q3,FUN_Q4,FUN_Q5,SAD_Q1,SAD_Q2,SAD_Q3,SAD_Q4,SAD_Q5,English,Gender,Race,Age,Degree,Reading,Glasses,SpritzAns,Comments,t1,t2,t3,t4,t5,t6,t7,t8,t9,FirstType,FirstEssay,Code
12/2/2014 3:24:06,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Black or African American,30,Bachelor’s degree,"Magazine articles or blogs, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,the speed of the text was too fast for me,12248,20201,30177,101107,26867,3051,48416,69480,62144,Spritz,Sad,9kzgtd
12/2/2014 3:24:07,20 minutes,A Fitness Under Nine minutes interval.,Rosie Hales,Less off-task behavior,Maine elementary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Asian / Pacific Islander,31,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Professional documents like emails or reports",No,I have never used a reading technology like this before.,It is really a new experience for me and i am very glad ,12064,8050,81424,154854,21127,47341,82094,61085,66955,Normal,Sad,6mrv77
12/2/2014 3:25:05,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Asian / Pacific Islander,33,Graduate degree / PhD or Professional Degree,Books or e-books,No,I have never used a reading technology like this before.,it was a very interesting way of reading an article .i liked it to read,6371,14400,36704,80880,335514,27035,162584,160352,133051,Spritz,Fun,3q5fp6
12/2/2014 3:26:39,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,21,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"Eye strain, trying to keep my eyes open.  Also dashes are difficult to comprehend easily in this context, as are having an A highlighted in the word followed by the article A.",5750,11310,63738,32279,15466,29249,109564,36819,99781,Normal,Fun,xrby33
12/2/2014 3:27:50,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,28,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,Missed some info... scared to blink,15908,18711,25614,76571,52862,17440,77404,28601,36229,Spritz,Fun,tw6g22
12/2/2014 3:28:04,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,35,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,"I liked it but it seemed to move a little fat for me., and I had to concentrate very hard. I think it could be something that I could use in time but would need lots of practice in using it. All in all I like it.",256917,14595,145689,34853,16977,23898,101245,94597,132266,Normal,Fun,r6nvsu
12/2/2014 3:29:01,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,21,"Some college, no degree","Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,"It was easier in the fact that it sped through it and forced the reader to take in key facts quickly, but it did not give time to comprehend as well or backtrack. ",18733,21075,26477,104761,69432,7933,107482,63466,127071,Spritz,Sad,8a3rji
12/2/2014 3:31:59,4,A Fitness Under Nine minutes interval.,Bayard Marius,Happier students,Maine elementary schools,40,7,Shame longer than Guilt,The events that cause it are more traumatic.,University of Amsterdam,Yes,Female,White,32,Associate or technical degree,"Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,I might want to go at a slower speed.,6865,7619,95436,73588,7499,24669,100768,44328,84715,Normal,Fun,ulyg47
12/2/2014 3:32:07,20 minutes,A Fitness Under Nine minutes interval.,Bayard Marius,More rowdy behavior,Boston middle schools,40,27,Fear longer than Anxiety,Happiness is fleeting.,University of Leuven,Yes,Female,Native American or American Indian,24,"Some college, no degree",Magazine articles or blogs,Yes,I am familiar with and use other speed reading techniques.,yes,15416,3954,15626,2754,181388,3416,2563,141776,776340,Spritz,Fun,h61jr5
12/2/2014 3:33:01,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,28,High school diploma,"Books or e-books, Text messages and social media",No,I have never used a reading technology like this before.,"I think you're so frantically trying to keep up, that it's hard to actually end up keeping up.  Reading should be a pleasurable experience, when you turn it into a speed reading exercise, it kind of invalidates it all.  Sure you get the information out quicker, but I was stressed out almost the entire time I was reading that ,trying to keep up.",3779,5211,29112,66980,11337,24141,74126,29773,58165,Normal,Sad,igw1d3
12/2/2014 3:35:14,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,40,37,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Female,White,18,"Some college, no degree",I don’t read any of these materials often.,Yes,I have never used a reading technology like this before.,,17692,2588,28458,30786,2540,20011,50097,27369,29233,Normal,Sad,rm9659
12/2/2014 3:36:50,20 minutes,An active break where students act out activities.,Bayard Marius,Less off-task behavior,Boston middle schools,240,7,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,28,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,If you lose your place it is extremely difficult to catch up again,12215,10767,67407,47801,5608,24239,96375,31750,45337,Normal,Fun,d6bog5
12/2/2014 3:38:23,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,40,7,Shame longer than Guilt,The events that cause it are more traumatic.,University of Leuven,Yes,Male,Black or African American,28,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have tried using a reading technology like this before once or twice before.,,5286,16264,25311,82530,31418,2015,17005,48546,39311,Spritz,Fun,30wbzq
12/2/2014 3:38:35,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Black or African American,35,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,,6006,3729,21748,43265,7142,24706,75316,25391,47652,Normal,Sad,def3fi
12/2/2014 3:40:18,4,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Maine elementary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,Black or African American,33,Graduate degree / PhD or Professional Degree,"Books or e-books, Text messages and social media",No,I have never used a reading technology like this before.,"The downside is the words go by too fast. I missed several of them. The benefit is that it forces you to give your undivided attention to the screen, because if your mind wanders for a fraction of a second, you lose a word or two.",8045,31638,25920,80628,58527,8432,140971,63963,127017,Spritz,Fun,s473am
12/2/2014 3:41:34,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Female,White,24,"Some college, no degree","Books or e-books, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,"Felt that comprehension was higher, and it was easier to stay focused on the material",2331,5886,22875,97615,21735,2122,18705,24798,38379,Spritz,Sad,8h59q4
12/2/2014 3:45:35,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Fear longer than Anxiety,The events that cause it are more traumatic.,University of Amsterdam,Yes,Male,Hispanic or Latino,35,"Some college, no degree","Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,,7173,4309,37824,25592,7272,23137,75776,19637,26603,Normal,Sad,ytf8e2
